2019-12-04,51
2019-12-05,51
2019-12-06,57
2019-12-07,62
2019-12-08,62
2019-12-09,62
2019-12-10,57
2019-12-11,57
2019-12-12,57
2019-12-13,51
2019-12-14,57
2019-12-15,62
2019-12-16,62
2019-12-17,68
2019-12-18,62
2019-12-19,62
2019-12-27,57
2019-12-28,51
2019-12-29,51
2019-12-30,57
2019-12-31,57
2020-01-01,51
2020-01-02,51
2020-01-03,62
2020-01-04,57
2020-01-05,57
2020-01-06,57
2020-01-07,62
2020-01-08,68
2020-01-09,68
2020-01-10,68
2020-01-11,62
2020-01-12,62
2020-01-13,62
2020-01-14,68
2020-01-15,74
2020-01-16,68
2020-01-17,68
2020-01-18,62
2020-01-19,57
2020-01-20,57
2020-01-21,57
2020-01-22,57
2020-01-23,57
2020-01-24,51
2020-01-25,51
2020-01-26,57
2020-01-27,57
2020-01-28,62
2020-01-29,57
2020-01-30,62
2020-01-31,74
2020-02-01,74
2020-02-02,68
2020-02-03,68
2020-02-04,62
2020-02-05,62
2020-02-06,62
2020-02-07,62
2020-02-08,62
2020-02-09,68
2020-02-10,62
2020-02-11,62
2020-02-12,57
2020-02-13,57
2020-02-14,62
2020-02-15,68
2020-02-16,74
2020-02-17,74
2020-02-18,68
2020-02-19,62
2020-02-20,62
2020-02-21,62
2020-02-22,68
2020-02-23,68
2020-02-24,62
2020-02-25,62
2020-02-26,62
2020-02-27,62
2020-02-28,62
2020-02-29,68
2020-03-01,68
2020-03-02,74
2020-03-03,68
2020-03-04,68
2020-03-05,68
2020-03-06,62
2020-03-07,62
2020-03-08,68
2020-03-09,68
2020-03-10,68
2020-03-11,74
2020-03-12,74
2020-03-13,68
2020-03-14,74
2020-03-15,80
2020-03-16,80
2020-03-17,80
2020-03-18,80
2020-03-19,80
2020-03-20,74
2020-03-21,74
2020-03-22,74
2020-03-23,74
2020-03-24,74
2020-03-25,74
2020-03-26,80
2020-03-27,86
2020-03-28,86
2020-03-29,80
2020-03-30,74
2020-03-31,68
2020-04-01,68
2020-04-02,68
2020-04-03,74
2020-04-04,80
2020-04-05,86
2020-04-06,91
2020-04-07,91
2020-04-08,97
2020-04-09,97
2020-04-10,91
2020-04-11,91
2020-04-12,97
2020-04-13,91
2020-04-14,86
2020-04-15,91
2020-04-16,91
2020-04-17,91
2020-04-18,91
2020-04-19,91
2020-04-20,91
2020-04-21,91
2020-04-22,91
2020-04-23,97
2020-04-24,97
2020-04-25,91
2020-04-26,91
2020-04-27,97
2020-04-28,91
2020-04-29,91
2020-04-30,91
2020-05-01,86
2020-05-02,86
2020-05-03,86
2020-05-04,86
2020-05-05,86
2020-05-06,86
2020-05-07,91
2020-05-08,91
2020-05-09,97
2020-05-10,97
2020-05-11,91
2020-05-12,86
2020-05-13,86
2020-05-14,86
2020-05-15,86
2020-05-16,86
2020-05-17,86
2020-05-18,91
2020-05-19,86
2020-05-20,91
2020-05-21,91
2020-05-22,97
2020-05-23,91
2020-05-24,91
2020-05-25,86
2020-05-26,86
2020-05-27,91
2020-05-28,91
2020-05-29,91
2020-05-30,91
2020-05-31,91
2020-06-01,100
2020-06-02,100
2020-06-03,100
2020-06-04,100
2020-06-05,97
2020-06-06,91
2020-06-07,91
2020-06-08,91
2020-06-09,91
2020-06-10,97
2020-06-11,91
2020-06-12,100
2020-06-13,100
2020-06-14,100
2020-06-15,100
2020-06-16,100
2020-06-17,100
2020-06-18,100
2020-06-19,100
2020-06-20,100
2020-06-21,100
2020-06-22,100
2020-06-23,100
2020-06-24,100
2020-06-25,100
2020-06-26,100
2020-06-27,100
2020-06-28,100
2020-06-29,100
2020-06-30,100
2020-07-01,100
2020-07-02,97
2020-07-03,100
2020-07-04,100
2020-07-05,100
2020-07-06,97
2020-07-07,97
2020-07-08,91
2020-07-09,91
2020-07-10,91
2020-07-11,91
2020-07-12,91
2020-07-13,100
2020-07-14,100
2020-07-15,97
2020-07-16,97
2020-07-17,100
2020-07-18,100
2020-07-19,100
2020-07-20,100
2020-07-21,100
2020-07-22,100
2020-07-23,100
2020-07-24,100
2020-07-25,100
2020-07-26,100
2020-07-27,100
2020-07-28,100
2020-07-29,100
2020-07-30,100
2020-07-31,100
2020-08-01,100
2020-08-02,100
2020-08-03,100
2020-08-04,100
2020-08-05,100
2020-08-06,100
2020-08-07,100
2020-08-08,100
2020-08-09,100
2020-08-10,100
2020-08-11,100
2020-08-12,100
2020-08-13,100
2020-08-14,100
2020-08-15,100
2020-08-16,100
2020-08-17,100
2020-08-18,100
2020-08-19,100
2020-08-20,100
2020-08-21,100
2020-08-22,100
2020-08-23,100
2020-08-24,100
2020-08-25,100
2020-08-26,100
2020-08-27,97
2020-08-28,97
2020-08-29,100
2020-08-30,97
2020-08-31,97
2020-09-01,100
2020-09-02,100
2020-09-03,97
2020-09-04,100
2020-09-05,97
2020-09-06,97
2020-09-07,97
2020-09-08,91
2020-09-09,97
2020-09-10,91
2020-09-11,97
2020-09-12,97
2020-09-13,97
2020-09-14,100
2020-09-15,100
2020-09-16,100
2020-09-17,100
2020-09-18,100
2020-09-19,100
2020-09-20,100
2020-09-21,100
2020-09-22,100
2020-09-23,100
2020-09-24,100
2020-09-25,100
2020-09-26,91
2020-09-27,91
2020-09-28,91
2020-09-29,91
2020-09-30,91
2020-10-01,91
2020-10-02,91
2020-10-03,91
2020-10-04,91
2020-10-05,86
2020-10-06,86
2020-10-07,86
2020-10-08,86
2020-10-09,86
2020-10-10,86
2020-10-11,80
2020-10-12,80
2020-10-13,80
2020-10-14,80
2020-10-15,80
